sim200_dup0.25_loss0.1,sim200_dup0.25_loss1,sim200_dup0_ILS25,sim200_dup0_ILS70,sim200_dup1_ILS25,sim200_dup1_loss0.1,sim200_dup1_loss1,sim200_dup3_ILS25,sim200_dup3_loss0.1,sim200_dup3_loss1,sim500_dup0.25_loss0.1,sim500_dup0.25_loss1,sim500_dup0_ILS25,sim500_dup0_ILS70,sim500_dup1_ILS25,sim500_dup1_loss0.1,sim500_dup1_loss1,sim500_dup3_ILS25,sim500_dup3_loss0.1,sim500_dup3_loss1
0.101010101,0.08585858586,0.05555555556,0.1060606061,0.03535353535,0.09090909091,0.101010101,0.05050505051,0.07575757576,0.08080808081,0.1224899598,0.1084337349,0.1004016064,0.1224899598,0.08634538153,0.1104417671,,0.09638554217,0.1004016064,0.1285140562
0.0404040404,0.06565656566,0.02525252525,0.06060606061,0.0303030303,0.04545454545,0.08585858586,0.01515151515,0.06565656566,0.05555555556,0.04618473896,0.04819277108,0.06224899598,0.05020080321,0.0281124498,0.03012048193,,0.05823293173,0.02610441767,0.06224899598
0.06060606061,0.08080808081,0.06060606061,0.07575757576,0.0202020202,0.05555555556,0.06060606061,0.05555555556,0.0404040404,0.07070707071,0.1606425703,0.05020080321,0.05020080321,0.06024096386,0.01204819277,0.0421686747,,0.01807228916,0.07429718876,0.06224899598
0.08080808081,0.101010101,0.0303030303,0.05050505051,0.07070707071,0.04545454545,0.06060606061,0.04545454545,0.07575757576,0.06060606061,0.04819277108,0.03815261044,0.0421686747,0.05220883534,0.02008032129,0.0421686747,,0.02208835341,0.06827309237,0.03413654618
0.04545454545,0.04545454545,0.0303030303,0.06565656566,0.03535353535,0.09090909091,0.06060606061,0.0404040404,0.06060606061,0.05050505051,0.05421686747,0.0562248996,0.03212851406,0.06024096386,0.04618473896,0.05421686747,,0.01606425703,0.03413654618,0.0702811245
0.08080808081,0.05555555556,0.01515151515,0.101010101,0.02525252525,0.0202020202,0.08080808081,0.02525252525,0.0404040404,0.04545454545,0.03212851406,0.07228915663,0.06827309237,0.1124497992,0.05020080321,0.03012048193,,0.01606425703,0.06024096386,0.07429718876
0.05555555556,0.05555555556,0.03535353535,0.06060606061,0.04545454545,0.0202020202,0.07070707071,0.0202020202,0.09595959596,0.05555555556,0.05020080321,0.06224899598,0.0281124498,0.04417670683,0.03012048193,0.06024096386,,0.03212851406,0.0421686747,0.09638554217
0.0202020202,0.07070707071,0.05050505051,0.07575757576,0.0303030303,0.04545454545,0.06565656566,0.01515151515,0.05555555556,0.08585858586,0.0562248996,0.06425702811,0.05421686747,0.07429718876,0.01807228916,0.0421686747,,0.02610441767,0.02409638554,0.04618473896
0.05050505051,0.0303030303,0.07070707071,0.09090909091,0.0202020202,0.03535353535,0.1161616162,0.0202020202,0.04545454545,0.05050505051,0.07429718876,0.1385542169,0.0281124498,0.0562248996,0.02208835341,0.07831325301,,0.03012048193,0.06024096386,0.06425702811
0.1060606061,0.09090909091,0.04545454545,0.1868686869,0.0404040404,0.06060606061,0.0202020202,0.005050505051,0.05050505051,0.03535353535,0.03815261044,0.06024096386,0.02409638554,0.08232931727,0.03012048193,0.05020080321,,0.01606425703,0.0702811245,0.04016064257
0.04545454545,0.05555555556,0.02525252525,0.0404040404,0.03535353535,0.04545454545,0.101010101,0.0202020202,0.04545454545,0.04545454545,,,,,,,,,,
0.05555555556,0.05555555556,0.0202020202,0.08585858586,0.02525252525,0.05555555556,0.06060606061,0.04545454545,0.01515151515,0.04545454545,,,,,,,,,,
0.03535353535,0.05555555556,0.06060606061,0.04545454545,0.04545454545,0.04545454545,0.0303030303,0.0303030303,0.0404040404,0.05555555556,,,,,,,,,,
0.06565656566,0.04545454545,0.02525252525,0.07575757576,0.03535353535,0.03535353535,0.05050505051,0.05050505051,0.0303030303,0.04545454545,,,,,,,,,,
0.07070707071,0.08080808081,0.1313131313,0.06060606061,0.0101010101,0.06565656566,0.05050505051,0.05050505051,0.0202020202,0.0404040404,,,,,,,,,,
0.06060606061,0.05555555556,0.03535353535,0.07575757576,0.03535353535,0.03535353535,0.1161616162,0.02525252525,0.03535353535,0.06565656566,,,,,,,,,,
0.04545454545,0.09595959596,0.03535353535,0.02525252525,0.0202020202,0.04545454545,0.09595959596,0.0303030303,0.0404040404,0.06060606061,,,,,,,,,,
0.07070707071,0.03535353535,0.02525252525,0.09090909091,0.03535353535,0.04545454545,0.03535353535,0.04545454545,0.0404040404,0.03535353535,,,,,,,,,,
0.06565656566,0.05555555556,0.0303030303,0.101010101,0.005050505051,0.0404040404,0.07070707071,0.02525252525,0.0404040404,0.08585858586,,,,,,,,,,
0.06060606061,0.0404040404,0.01515151515,0.07070707071,0.0404040404,0.05050505051,0.05050505051,0.0303030303,0.0404040404,0.06060606061,,,,,,,,,,
