sim200_dup0.25_loss0.1,sim200_dup0.25_loss1,sim200_dup0_ILS25,sim200_dup0_ILS70,sim200_dup1_ILS25,sim200_dup1_loss0.1,sim200_dup1_loss1,sim200_dup3_ILS25,sim200_dup3_loss0.1,sim200_dup3_loss1,sim500_dup0.25_loss0.1,sim500_dup0.25_loss1,sim500_dup0_ILS25,sim500_dup0_ILS70,sim500_dup1_ILS25,sim500_dup1_loss0.1,sim500_dup1_loss1,sim500_dup3_ILS25,sim500_dup3_loss0.1,sim500_dup3_loss1
0.1212121212,0.1616161616,0.08585858586,0.1616161616,0.07070707071,0.1666666667,0.1515151515,0.07575757576,0.1060606061,0.1464646465,0.1646586345,0.1706827309,0.1345381526,0.1606425703,0.1224899598,0.1526104418,,0.1204819277,0.124497992,0.156626506
0.08585858586,0.1313131313,0.02525252525,0.08080808081,0.05050505051,0.09090909091,0.1515151515,0.03535353535,0.08080808081,0.08585858586,0.08232931727,0.08032128514,0.07429718876,0.06224899598,0.04016064257,0.07228915663,,0.07228915663,0.03212851406,0.09437751004
0.1060606061,0.1161616162,0.07575757576,0.1111111111,0.0202020202,0.101010101,0.08585858586,0.06565656566,0.05555555556,0.08080808081,0.2168674699,0.07429718876,0.06224899598,0.09437751004,0.02208835341,0.08032128514,,0.03815261044,0.1104417671,0.0983935743
0.1111111111,0.1060606061,0.02525252525,0.07070707071,0.08080808081,0.06565656566,0.09090909091,0.0303030303,0.09090909091,0.08585858586,0.08835341365,0.0843373494,0.06626506024,0.07429718876,0.0281124498,0.06224899598,,0.04819277108,0.09638554217,0.05020080321
0.101010101,0.09595959596,0.0202020202,0.101010101,0.05555555556,0.1262626263,0.06565656566,0.05555555556,0.07575757576,0.08080808081,0.09236947791,0.08232931727,0.04417670683,0.08835341365,0.08032128514,0.08032128514,,0.02409638554,0.06425702811,0.1064257028
0.09595959596,0.08080808081,0.03535353535,0.1868686869,0.02525252525,0.08080808081,0.09090909091,0.02525252525,0.08080808081,0.101010101,0.0562248996,0.1204819277,0.08032128514,0.1646586345,0.06224899598,0.0562248996,,0.0281124498,0.0983935743,0.08634538153
0.07070707071,0.07575757576,0.03535353535,0.1060606061,0.05555555556,0.07070707071,0.06565656566,0.05555555556,0.1515151515,0.09595959596,0.09437751004,0.1084337349,0.03413654618,0.07429718876,0.02610441767,0.1204819277,,0.03815261044,0.06827309237,0.1265060241
0.07070707071,0.07575757576,0.05555555556,0.08585858586,0.0404040404,0.05050505051,0.07575757576,0.0303030303,0.06565656566,0.101010101,0.0843373494,0.09437751004,0.06425702811,0.1224899598,0.03012048193,0.06425702811,,0.04016064257,0.04618473896,0.07228915663
0.07070707071,0.05050505051,0.09595959596,0.1212121212,0.0202020202,0.06060606061,0.1363636364,0.03535353535,0.08080808081,0.06565656566,0.1184738956,0.2128514056,0.0421686747,0.1084337349,0.04016064257,0.1044176707,,0.04417670683,0.07831325301,0.1044176707
0.1565656566,0.1161616162,0.07070707071,0.2222222222,0.06060606061,0.09090909091,0.07575757576,0.0101010101,0.07575757576,0.09090909091,0.06425702811,0.07228915663,0.02610441767,0.1365461847,0.04618473896,0.07831325301,,0.02610441767,0.0843373494,0.08032128514
0.08585858586,0.1212121212,0.0303030303,0.06565656566,0.06060606061,0.06060606061,0.1464646465,0.0404040404,0.05555555556,0.07070707071,,,,,,,,,,
0.06565656566,0.08585858586,0.0303030303,0.1111111111,0.05050505051,0.05555555556,0.06565656566,0.06060606061,0.02525252525,0.07575757576,,,,,,,,,,
0.06060606061,0.101010101,0.06060606061,0.06565656566,0.05555555556,0.08585858586,0.06565656566,0.05050505051,0.06565656566,0.101010101,,,,,,,,,,
0.1161616162,0.05050505051,0.02525252525,0.101010101,0.03535353535,0.06565656566,0.1262626263,0.06565656566,0.05555555556,0.06565656566,,,,,,,,,,
0.06565656566,0.101010101,0.1616161616,0.06565656566,0.0202020202,0.101010101,0.07575757576,0.05050505051,0.07070707071,0.06565656566,,,,,,,,,,
0.09595959596,0.09595959596,0.04545454545,0.1313131313,0.0303030303,0.08585858586,0.1717171717,0.0202020202,0.05555555556,0.1111111111,,,,,,,,,,
0.04545454545,0.1161616162,0.05555555556,0.07070707071,0.0303030303,0.05050505051,0.1161616162,0.03535353535,0.05555555556,0.07575757576,,,,,,,,,,
0.08585858586,0.08080808081,0.04545454545,0.101010101,0.04545454545,0.08585858586,0.09090909091,0.08585858586,0.08080808081,0.07575757576,,,,,,,,,,
0.1161616162,0.06565656566,0.05050505051,0.1161616162,0.0101010101,0.06565656566,0.08585858586,0.04545454545,0.07575757576,0.1111111111,,,,,,,,,,
0.06565656566,0.05555555556,0.01515151515,0.101010101,0.03535353535,0.08585858586,0.08080808081,0.04545454545,0.07575757576,0.1060606061,,,,,,,,,,
