sim200_dup3_loss1,sim200_dup0_ILS70,sim200_dup1_ILS25,sim200_dup1_loss0.1,sim200_dup0.25_loss0.1,sim200_dup1_loss1,sim200_dup0.25_loss1,sim200_dup3_ILS25,sim200_dup0_ILS25,sim200_dup3_loss0.1,sim500_dup1_loss0.1,sim500_dup0.25_loss0.1,sim500_dup1_loss1,sim500_dup0.25_loss1,sim500_dup3_ILS25,sim500_dup0_ILS25,sim500_dup3_loss0.1,sim500_dup0_ILS70,sim500_dup3_loss1,sim500_dup1_ILS25
0.07575757575757576,0.04040404040404041,0.025252525252525252,0.03535353535353535,0.030303030303030304,0.10101010101010101,0.04040404040404041,0.020202020202020204,0.020202020202020204,0.030303030303030304,,,,,,,,,,
0.03535353535353535,0.030303030303030304,0.015151515151515152,0.015151515151515152,0.04040404040404041,0.03535353535353535,0.020202020202020204,0.045454545454545456,0.010101010101010102,0.005050505050505051,,,,,,,,,,
0.04040404040404041,0.03535353535353535,0.050505050505050504,0.03535353535353535,0.04040404040404041,0.015151515151515152,0.03535353535353535,0.025252525252525252,0.04040404040404041,0.04040404040404041,,,,,,,,,,
0.020202020202020204,0.08080808080808081,0.030303030303030304,0.025252525252525252,0.07575757575757576,0.06565656565656566,0.030303030303030304,0.03535353535353535,0.020202020202020204,0.04040404040404041,,,,,,,,,,
0.04040404040404041,0.03535353535353535,0.010101010101010102,0.045454545454545456,0.015151515151515152,0.04040404040404041,0.06565656565656566,0.03535353535353535,0.13131313131313133,0.020202020202020204,,,,,,,,,,
0.050505050505050504,0.050505050505050504,0.03535353535353535,0.045454545454545456,0.05555555555555555,0.09090909090909091,0.0707070707070707,0.020202020202020204,0.025252525252525252,0.03535353535353535,,,,,,,,,,
0.030303030303030304,0.030303030303030304,0.020202020202020204,0.03535353535353535,0.04040404040404041,0.07575757575757576,0.06060606060606061,0.005050505050505051,0.030303030303030304,0.03535353535353535,,,,,,,,,,
0.04040404040404041,0.10101010101010101,0.03535353535353535,0.04040404040404041,0.030303030303030304,0.025252525252525252,0.03535353535353535,0.03535353535353535,0.010101010101010102,0.03535353535353535,,,,,,,,,,
0.03535353535353535,0.0707070707070707,0.005050505050505051,0.03535353535353535,0.0707070707070707,0.03535353535353535,0.030303030303030304,0.025252525252525252,0.04040404040404041,0.025252525252525252,,,,,,,,,,
0.04040404040404041,0.03535353535353535,0.04040404040404041,0.045454545454545456,0.03535353535353535,0.04040404040404041,0.03535353535353535,0.015151515151515152,0.005050505050505051,0.045454545454545456,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
