sim200_dup3_loss1,sim200_dup0_ILS70,sim200_dup1_ILS25,sim200_dup1_loss0.1,sim200_dup0.25_loss0.1,sim200_dup1_loss1,sim200_dup0.25_loss1,sim200_dup3_ILS25,sim200_dup0_ILS25,sim200_dup3_loss0.1,sim500_dup1_loss0.1,sim500_dup0.25_loss0.1,sim500_dup1_loss1,sim500_dup0.25_loss1,sim500_dup3_ILS25,sim500_dup0_ILS25,sim500_dup3_loss0.1,sim500_dup0_ILS70,sim500_dup3_loss1,sim500_dup1_ILS25
0.11616161616161616,0.13636363636363635,0.07575757575757576,0.15656565656565657,0.1111111111111111,0.13131313131313133,0.14646464646464646,0.0707070707070707,0.07575757575757576,0.10606060606060606,0.13855421686746988,0.13052208835341367,0.1606425702811245,0.13855421686746988,0.11044176706827309,0.1285140562248996,0.11847389558232932,0.1606425702811245,0.1606425702811245,0.1144578313253012
0.06565656565656566,0.07575757575757576,0.04040404040404041,0.06565656565656566,0.05555555555555555,0.10606060606060606,0.08080808080808081,0.020202020202020204,0.025252525252525252,0.06565656565656566,0.050200803212851405,0.05220883534136546,0.08634538152610442,0.06224899598393574,0.060240963855421686,0.07028112449799197,0.028112449799196786,0.05421686746987952,0.06827309236947791,0.02610441767068273
0.05555555555555555,0.10101010101010101,0.020202020202020204,0.10101010101010101,0.08585858585858586,0.0707070707070707,0.10606060606060606,0.05555555555555555,0.06565656565656566,0.050505050505050504,0.060240963855421686,0.19477911646586346,0.12248995983935743,0.05622489959839357,0.02208835341365462,0.06224899598393574,0.09437751004016064,0.07630522088353414,0.06626506024096386,0.014056224899598393
0.05555555555555555,0.06060606060606061,0.06060606060606061,0.03535353535353535,0.08585858585858586,0.06565656565656566,0.1111111111111111,0.04040404040404041,0.030303030303030304,0.0707070707070707,0.04618473895582329,0.05622489959839357,0.06626506024096386,0.04417670682730924,0.0321285140562249,0.05421686746987952,0.08433734939759036,0.04819277108433735,0.04216867469879518,0.02208835341365462
0.06060606060606061,0.09595959595959595,0.05555555555555555,0.11616161616161616,0.06060606060606061,0.0707070707070707,0.07575757575757576,0.03535353535353535,0.020202020202020204,0.0707070707070707,0.06224899598393574,0.05823293172690763,0.08032128514056225,0.060240963855421686,0.020080321285140562,0.040160642570281124,0.050200803212851405,0.06626506024096386,0.0823293172690763,0.060240963855421686
0.06565656565656566,0.15151515151515152,0.030303030303030304,0.020202020202020204,0.07575757575757576,0.09090909090909091,0.07575757575757576,0.020202020202020204,0.025252525252525252,0.0707070707070707,0.03815261044176707,0.04618473895582329,0.05823293172690763,0.0963855421686747,0.020080321285140562,0.08032128514056225,0.07228915662650602,0.13453815261044177,0.07228915662650602,0.05823293172690763
0.07575757575757576,0.0707070707070707,0.050505050505050504,0.05555555555555555,0.07575757575757576,0.06565656565656566,0.08585858585858586,0.04040404040404041,0.04040404040404041,0.13131313131313133,0.08433734939759036,0.06626506024096386,0.12248995983935743,0.07630522088353414,0.030120481927710843,0.02610441767068273,0.04618473895582329,0.04819277108433735,0.10240963855421686,0.02610441767068273
0.10101010101010101,0.08080808080808081,0.020202020202020204,0.050505050505050504,0.030303030303030304,0.06060606060606061,0.07575757575757576,0.010101010101010102,0.06060606060606061,0.05555555555555555,0.05421686746987952,0.060240963855421686,0.08032128514056225,0.07028112449799197,0.030120481927710843,0.05823293172690763,0.028112449799196786,0.09437751004016064,0.05622489959839357,0.018072289156626505
0.05555555555555555,0.1111111111111111,0.020202020202020204,0.045454545454545456,0.05555555555555555,0.15151515151515152,0.025252525252525252,0.03535353535353535,0.07575757575757576,0.050505050505050504,0.10441767068273092,0.08835341365461848,0.060240963855421686,0.1827309236947791,0.040160642570281124,0.040160642570281124,0.07028112449799197,0.0642570281124498,0.07228915662650602,0.024096385542168676
0.05555555555555555,0.21212121212121213,0.045454545454545456,0.0707070707070707,0.14646464646464646,0.03535353535353535,0.09090909090909091,0.010101010101010102,0.0707070707070707,0.045454545454545456,0.05622489959839357,0.05622489959839357,0.0642570281124498,0.06626506024096386,0.020080321285140562,0.020080321285140562,0.08634538152610442,0.12449799196787148,0.04819277108433735,0.028112449799196786
0.050505050505050504,0.05555555555555555,0.050505050505050504,0.04040404040404041,0.0707070707070707,0.12626262626262627,0.0707070707070707,0.030303030303030304,0.030303030303030304,0.04040404040404041,,,,,,,,,,
0.06565656565656566,0.08080808080808081,0.025252525252525252,0.03535353535353535,0.0707070707070707,0.06060606060606061,0.07575757575757576,0.06060606060606061,0.010101010101010102,0.015151515151515152,,,,,,,,,,
0.05555555555555555,0.045454545454545456,0.05555555555555555,0.045454545454545456,0.045454545454545456,0.06060606060606061,0.07575757575757576,0.045454545454545456,0.05555555555555555,0.045454545454545456,,,,,,,,,,
0.03535353535353535,0.09090909090909091,0.03535353535353535,0.06060606060606061,0.09090909090909091,0.0707070707070707,0.05555555555555555,0.050505050505050504,0.025252525252525252,0.03535353535353535,,,,,,,,,,
0.045454545454545456,0.0707070707070707,0.020202020202020204,0.06060606060606061,0.06565656565656566,0.07575757575757576,0.09090909090909091,0.045454545454545456,0.15656565656565657,0.050505050505050504,,,,,,,,,,
0.0707070707070707,0.08080808080808081,0.03535353535353535,0.045454545454545456,0.07575757575757576,0.15656565656565657,0.08080808080808081,0.025252525252525252,0.03535353535353535,0.050505050505050504,,,,,,,,,,
0.05555555555555555,0.050505050505050504,0.025252525252525252,0.06060606060606061,0.045454545454545456,0.10606060606060606,0.08585858585858586,0.030303030303030304,0.050505050505050504,0.045454545454545456,,,,,,,,,,
0.06060606060606061,0.09090909090909091,0.045454545454545456,0.04040404040404041,0.08585858585858586,0.05555555555555555,0.03535353535353535,0.08585858585858586,0.04040404040404041,0.05555555555555555,,,,,,,,,,
