sim200_dup3_loss1,sim200_dup0_ILS70,sim200_dup1_ILS25,sim200_dup1_loss0.1,sim200_dup0.25_loss0.1,sim200_dup1_loss1,sim200_dup0.25_loss1,sim200_dup3_ILS25,sim200_dup0_ILS25,sim200_dup3_loss0.1,sim500_dup1_loss0.1,sim500_dup0.25_loss0.1,sim500_dup1_loss1,sim500_dup0.25_loss1,sim500_dup3_ILS25,sim500_dup0_ILS25,sim500_dup3_loss0.1,sim500_dup0_ILS70,sim500_dup3_loss1,sim500_dup1_ILS25
0.10606060606060606,0.11616161616161616,0.05555555555555555,0.1414141414141414,0.12626262626262627,0.12626262626262627,0.13131313131313133,0.0707070707070707,0.06565656565656566,0.10101010101010101,0.13453815261044177,0.13052208835341367,0.13453815261044177,0.13855421686746988,0.09236947791164658,0.11847389558232932,0.11244979919678715,0.1606425702811245,0.14859437751004015,0.10843373493975904
0.045454545454545456,0.03535353535353535,0.025252525252525252,0.04040404040404041,0.03535353535353535,0.0707070707070707,0.0707070707070707,0.015151515151515152,0.025252525252525252,0.04040404040404041,0.02610441767068273,0.050200803212851405,0.07228915662650602,0.04216867469879518,0.06224899598393574,0.07429718875502007,0.01606425702811245,0.03815261044176707,0.0642570281124498,0.0321285140562249
0.025252525252525252,0.07575757575757576,0.010101010101010102,0.07575757575757576,0.08585858585858586,0.07575757575757576,0.06060606060606061,0.050505050505050504,0.06565656565656566,0.030303030303030304,0.06827309236947791,0.18473895582329317,0.09839357429718876,0.03413654618473896,0.02610441767068273,0.04819277108433735,0.08032128514056225,0.05823293172690763,0.04819277108433735,0.020080321285140562
0.045454545454545456,0.05555555555555555,0.0707070707070707,0.025252525252525252,0.0707070707070707,0.03535353535353535,0.08080808080808081,0.030303030303030304,0.015151515151515152,0.08585858585858586,0.04417670682730924,0.03614457831325301,0.04216867469879518,0.04618473895582329,0.020080321285140562,0.050200803212851405,0.08032128514056225,0.060240963855421686,0.03815261044176707,0.02208835341365462
0.045454545454545456,0.07575757575757576,0.03535353535353535,0.11616161616161616,0.045454545454545456,0.05555555555555555,0.06060606060606061,0.04040404040404041,0.020202020202020204,0.045454545454545456,0.05421686746987952,0.04618473895582329,0.05421686746987952,0.05421686746987952,0.01606425702811245,0.03614457831325301,0.04216867469879518,0.06224899598393574,0.07630522088353414,0.06626506024096386
0.045454545454545456,0.12121212121212122,0.010101010101010102,0.020202020202020204,0.050505050505050504,0.0707070707070707,0.04040404040404041,0.020202020202020204,0.020202020202020204,0.030303030303030304,0.03614457831325301,0.040160642570281124,0.04216867469879518,0.0823293172690763,0.01606425702811245,0.0823293172690763,0.05421686746987952,0.12248995983935743,0.05823293172690763,0.050200803212851405
0.06060606060606061,0.08080808080808081,0.04040404040404041,0.030303030303030304,0.045454545454545456,0.045454545454545456,0.0707070707070707,0.04040404040404041,0.030303030303030304,0.14646464646464646,0.07429718875502007,0.05421686746987952,0.10843373493975904,0.05421686746987952,0.0321285140562249,0.02208835341365462,0.03815261044176707,0.040160642570281124,0.08634538152610442,0.024096385542168676
0.08080808080808081,0.0707070707070707,0.020202020202020204,0.050505050505050504,0.025252525252525252,0.030303030303030304,0.07575757575757576,0.020202020202020204,0.04040404040404041,0.06565656565656566,0.050200803212851405,0.050200803212851405,0.060240963855421686,0.04618473895582329,0.03413654618473896,0.05622489959839357,0.020080321285140562,0.08835341365461848,0.04618473895582329,0.02208835341365462
0.04040404040404041,0.09090909090909091,0.015151515151515152,0.020202020202020204,0.04040404040404041,0.16666666666666666,0.015151515151515152,0.015151515151515152,0.0707070707070707,0.03535353535353535,0.09236947791164658,0.08433734939759036,0.05421686746987952,0.1746987951807229,0.03413654618473896,0.03413654618473896,0.06827309236947791,0.05421686746987952,0.06224899598393574,0.018072289156626505
0.030303030303030304,0.21717171717171718,0.04040404040404041,0.0707070707070707,0.13131313131313133,0.04040404040404041,0.08080808080808081,0.010101010101010102,0.08585858585858586,0.030303030303030304,0.04819277108433735,0.028112449799196786,0.05421686746987952,0.05421686746987952,0.01606425702811245,0.018072289156626505,0.06626506024096386,0.11044176706827309,0.040160642570281124,0.024096385542168676
