sim200_dup3_loss1,sim200_dup0_ILS70,sim200_dup1_ILS25,sim200_dup1_loss0.1,sim200_dup0.25_loss0.1,sim200_dup1_loss1,sim200_dup0.25_loss1,sim200_dup3_ILS25,sim200_dup0_ILS25,sim200_dup3_loss0.1,sim500_dup1_loss0.1,sim500_dup0.25_loss0.1,sim500_dup1_loss1,sim500_dup0.25_loss1,sim500_dup3_ILS25,sim500_dup0_ILS25,sim500_dup3_loss0.1,sim500_dup0_ILS70,sim500_dup3_loss1,sim500_dup1_ILS25
0.1111111111111111,0.13131313131313133,0.045454545454545456,0.09595959595959595,0.10101010101010101,0.12626262626262627,0.11616161616161616,0.06060606060606061,0.05555555555555555,0.08080808080808081,0.11044176706827309,0.14859437751004015,0.12449799196787148,0.13855421686746988,0.09236947791164658,0.10441767068273092,0.12048192771084337,0.13855421686746988,0.1285140562248996,0.09036144578313253
0.06060606060606061,0.07575757575757576,0.04040404040404041,0.07575757575757576,0.07575757575757576,0.12121212121212122,0.09595959595959595,0.030303030303030304,0.020202020202020204,0.07575757575757576,0.05220883534136546,0.06224899598393574,0.0783132530120482,0.07028112449799197,0.05622489959839357,0.06626506024096386,0.030120481927710843,0.060240963855421686,0.07630522088353414,0.03815261044176707
0.050505050505050504,0.08585858585858586,0.015151515151515152,0.050505050505050504,0.10101010101010101,0.07575757575757576,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.045454545454545456,0.05421686746987952,0.16666666666666666,0.10240963855421686,0.060240963855421686,0.030120481927710843,0.050200803212851405,0.08835341365461848,0.07630522088353414,0.09036144578313253,0.012048192771084338
0.06565656565656566,0.050505050505050504,0.07575757575757576,0.045454545454545456,0.10101010101010101,0.05555555555555555,0.1111111111111111,0.04040404040404041,0.025252525252525252,0.06565656565656566,0.05622489959839357,0.07028112449799197,0.05823293172690763,0.06626506024096386,0.04417670682730924,0.05421686746987952,0.07028112449799197,0.07429718875502007,0.04216867469879518,0.02208835341365462
0.07575757575757576,0.10101010101010101,0.06060606060606061,0.10101010101010101,0.05555555555555555,0.04040404040404041,0.06060606060606061,0.04040404040404041,0.020202020202020204,0.0707070707070707,0.060240963855421686,0.08433734939759036,0.08433734939759036,0.0783132530120482,0.020080321285140562,0.050200803212851405,0.04216867469879518,0.08835341365461848,0.09036144578313253,0.05823293172690763
0.05555555555555555,0.1414141414141414,0.025252525252525252,0.045454545454545456,0.09090909090909091,0.06060606060606061,0.07575757575757576,0.015151515151515152,0.030303030303030304,0.06060606060606061,0.04819277108433735,0.05220883534136546,0.07028112449799197,0.09236947791164658,0.02208835341365462,0.07228915662650602,0.07028112449799197,0.14056224899598393,0.09236947791164658,0.05823293172690763
0.06060606060606061,0.08585858585858586,0.030303030303030304,0.05555555555555555,0.05555555555555555,0.050505050505050504,0.0707070707070707,0.025252525252525252,0.04040404040404041,0.08080808080808081,0.08032128514056225,0.08634538152610442,0.12449799196787148,0.09036144578313253,0.0321285140562249,0.0321285140562249,0.040160642570281124,0.07429718875502007,0.09236947791164658,0.0321285140562249
0.09595959595959595,0.10101010101010101,0.050505050505050504,0.05555555555555555,0.04040404040404041,0.06565656565656566,0.0707070707070707,0.010101010101010102,0.050505050505050504,0.06060606060606061,0.04216867469879518,0.08433734939759036,0.08835341365461848,0.08634538152610442,0.028112449799196786,0.05421686746987952,0.03413654618473896,0.0963855421686747,0.05220883534136546,0.028112449799196786
0.06060606060606061,0.13131313131313133,0.025252525252525252,0.045454545454545456,0.050505050505050504,0.13636363636363635,0.05555555555555555,0.025252525252525252,0.05555555555555555,0.045454545454545456,0.09036144578313253,0.08433734939759036,0.0642570281124498,0.14859437751004015,0.0321285140562249,0.03614457831325301,0.06827309236947791,0.09437751004016064,0.0783132530120482,0.024096385542168676
0.0707070707070707,0.1919191919191919,0.06060606060606061,0.08080808080808081,0.1111111111111111,0.030303030303030304,0.09090909090909091,0.015151515151515152,0.045454545454545456,0.06565656565656566,0.05622489959839357,0.05823293172690763,0.05622489959839357,0.05622489959839357,0.030120481927710843,0.02208835341365462,0.06224899598393574,0.09437751004016064,0.05421686746987952,0.040160642570281124
0.03535353535353535,0.050505050505050504,0.04040404040404041,0.06565656565656566,0.07575757575757576,0.1111111111111111,0.07575757575757576,0.03535353535353535,0.030303030303030304,0.07575757575757576,,,,,,,,,,
0.05555555555555555,0.1111111111111111,0.03535353535353535,0.05555555555555555,0.08080808080808081,0.06060606060606061,0.08080808080808081,0.050505050505050504,0.030303030303030304,0.015151515151515152,,,,,,,,,,
0.08080808080808081,0.06060606060606061,0.05555555555555555,0.06565656565656566,0.06060606060606061,0.08080808080808081,0.08080808080808081,0.045454545454545456,0.06060606060606061,0.06060606060606061,,,,,,,,,,
0.050505050505050504,0.10101010101010101,0.030303030303030304,0.04040404040404041,0.10101010101010101,0.09090909090909091,0.05555555555555555,0.04040404040404041,0.030303030303030304,0.03535353535353535,,,,,,,,,,
